date,SPY,EWJ,EWY,EZU,TSM
2023-01-10,374.42840576171875,50.124183654785156,57.11051940917969,39.17470932006836,77.34466552734375
2023-01-11,379.1641845703125,50.526939392089844,57.259464263916016,39.5975341796875,77.83003234863281
2023-01-12,380.5445556640625,51.744346618652344,57.67836380004883,40.176597595214844,82.79790496826172
2023-01-13,382.02093505859375,51.964027404785156,58.1065788269043,40.369625091552734,82.6075668334961
2023-01-17,381.3211669921875,52.45831298828125,57.948326110839844,40.29608917236328,84.6917724609375
2023-01-18,375.30084228515625,52.38508224487305,57.08259201049805,40.0662956237793,85.14859771728516
2023-01-19,372.5687255859375,52.35762405395508,57.87385177612305,39.8181266784668,84.13030242919922
2023-01-20,379.50933837890625,52.95259475708008,58.86991500854492,40.21336364746094,86.63325500488281
2023-01-23,384.0628967285156,52.80613708496094,59.48430633544922,40.48911666870117,91.03963470458984
2023-01-24,383.6506652832031,53.16312789916992,59.30743408203125,40.4983024597168,89.99275207519531
2023-01-25,383.7944030761719,53.80385971069336,59.44706726074219,40.709712982177734,87.94660949707031
2023-01-26,388.0124816894531,53.69402313232422,60.592071533203125,40.829200744628906,88.93637084960938
2023-01-27,388.90399169921875,53.840476989746094,60.88996505737305,40.68213653564453,88.79362487792969
2023-01-30,384.0245056152344,53.52010726928711,59.549468994140625,40.37881088256836,88.63182067871094
2023-01-31,389.67095947265625,53.70317459106445,59.084022521972656,40.755672454833984,88.25115203857422
2023-02-01,393.812255859375,53.88624572753906,60.61069107055664,41.35313034057617,90.1640625
2023-02-02,399.54498291015625,53.758094787597656,60.601383209228516,41.592105865478516,91.98181915283203
2023-02-03,395.2981872558594,53.14481735229492,59.018863677978516,41.09575653076172,90.08792877197266
2023-02-06,392.88238525390625,52.65968704223633,57.33393478393555,40.562644958496094,87.39461517333984
2023-02-07,398.020751953125,53.42857360839844,58.41377639770508,40.79243850708008,89.98324584960938
2023-02-08,393.6684875488281,52.84275436401367,58.56271743774414,40.53506851196289,89.72627258300781
2023-02-09,390.2557067871094,52.89767837524414,58.3858528137207,40.69133377075195,92.0198745727539
2023-02-10,391.16644287109375,53.199737548828125,58.16243362426758,40.25932312011719,90.7636489868164
2023-02-13,395.75830078125,53.172279357910156,58.283451080322266,40.80162811279297,91.46788787841797
2023-02-14,395.576171875,52.90682601928711,58.274139404296875,41.02223205566406,93.22853088378906
2023-02-15,396.8608093261719,52.38508224487305,56.58921813964844,41.1141471862793,88.27970123291016
2023-02-16,391.3965148925781,52.2111701965332,57.203609466552734,40.9854621887207,86.43340301513672
2023-02-17,390.4186706542969,52.1928596496582,56.682308197021484,41.1141471862793,85.74817657470703
2023-02-21,382.5865783691406,51.552120208740234,55.956207275390625,40.40638732910156,83.40699005126953
2023-02-22,382.059326171875,51.16767883300781,55.406978607177734,40.19498825073242,82.6361312866211
2023-02-23,384.0916442871094,51.68027114868164,56.3378791809082,40.53506851196289,85.72913360595703
2023-02-24,379.98858642578125,50.91138458251953,54.55986022949219,39.65267562866211,83.85430145263672
2023-02-27,381.2828063964844,51.396514892578125,54.662261962890625,40.32366180419922,83.08341217041016
2023-02-28,379.87359619140625,51.204288482666016,54.457462310791016,40.05711364746094,82.86451721191406
2023-03-01,378.41644287109375,51.28667068481445,55.500064849853516,40.32366180419922,84.14933013916016
2023-03-02,381.3594055175781,51.34159469604492,55.258033752441406,40.360435485839844,84.7298583984375
2023-03-03,387.4756774902344,52.52238464355469,56.4123420715332,41.00384521484375,85.4531478881836
2023-03-06,387.7440490722656,52.52238464355469,56.533363342285156,41.02223205566406,85.25328063964844
2023-03-07,381.8004455566406,52.05555725097656,54.950836181640625,40.268516540527344,84.55854797363281
2023-03-08,382.4235534667969,52.69630432128906,55.09978485107422,40.40638732910156,86.44290161132812
2023-03-09,375.367919921875,52.604766845703125,53.74998474121094,39.946807861328125,84.58710479736328
2023-03-10,369.95159912109375,51.973175048828125,53.77791213989258,39.62510681152344,83.03582763671875
2023-03-13,369.4242858886719,51.4788932800293,54.9415283203125,39.20228576660156,83.50215911865234
2023-03-14,375.5308837890625,51.33243942260742,54.215431213378906,39.98357391357422,84.97730255126953
2023-03-15,373.1822204589844,50.288944244384766,53.340389251708984,38.411808013916016,82.51239776611328
2023-03-16,379.729736328125,51.31413269042969,54.96945571899414,39.082794189453125,85.42922973632812
2023-03-17,375.2896728515625,50.99375915527344,54.29921340942383,38.466957092285156,85.59185791015625
2023-03-20,378.8982849121094,51.735191345214844,54.74604034423828,39.21147918701172,86.13716125488281
2023-03-21,383.87347412109375,52.05555725097656,55.04393005371094,40.0662956237793,88.49053955078125
2023-03-22,377.32977294921875,51.90910339355469,55.379051208496094,39.91004180908203,88.60530853271484
2023-03-23,378.349853515625,52.137943267822266,56.29133224487305,39.946807861328125,90.48994445800781
2023-03-24,380.8325500488281,52.29355239868164,55.56523132324219,39.52399826049805,88.7679443359375
2023-03-27,381.5447082519531,52.52238464355469,55.379051208496094,39.91923141479492,86.73028564453125
2023-03-28,380.688232421875,52.623069763183594,55.88173294067383,39.97438049316406,86.87377166748047
2023-03-29,386.2214660644531,52.8244514465332,55.85380935668945,40.663753509521484,88.73926544189453
2023-03-30,388.48291015625,53.071590423583984,56.486820220947266,41.32555389404297,88.46184539794922
2023-03-31,393.9584655761719,53.72148513793945,56.989501953125,41.43585205078125,88.98796844482422
2023-04-03,395.4596862792969,53.968624114990234,56.654380798339844,41.70240783691406,88.81578826904297
2023-04-04,393.26556396484375,53.950321197509766,56.36580276489258,41.77593994140625,88.17481231689453
2023-04-05,392.2359313964844,53.14481735229492,56.430965423583984,41.490997314453125,86.29021453857422
2023-04-06,393.76593017578125,52.915985107421875,55.81657028198242,41.7575569152832,86.32848358154297
2023-04-10,394.17010498046875,52.80613708496094,57.0267333984375,41.77593994140625,85.16136169433594
2023-04-11,394.2760314941406,52.98006057739258,57.73421859741211,41.87705612182617,85.37183380126953
2023-04-12,392.66888427734375,53.15397262573242,57.86454772949219,42.20794677734375,83.10456848144531
2023-04-13,397.8846130371094,53.8953971862793,59.58670425415039,42.741065979003906,83.27676391601562
2023-04-14,396.9127197265625,53.49264907836914,58.972312927246094,42.66753005981445,83.42024993896484
2023-04-17,398.3369140625,53.648258209228516,58.48824691772461,42.345821380615234,84.17601776123047
2023-04-18,398.59674072265625,53.968624114990234,58.61857223510742,42.67672348022461,84.31951904296875
2023-04-19,398.5293884277344,53.538414001464844,58.05072784423828,42.67672348022461,83.448974609375
2023-04-20,396.3546142578125,53.71233367919922,57.86454772949219,42.51127243041992,85.41966247558594
2023-04-21,396.6624755859375,54.0143928527832,57.30601119995117,42.823787689208984,81.66958618164062
2023-04-24,397.0763244628906,53.986934661865234,56.93364715576172,42.9984245300293,80.97122192382812
2023-04-25,390.773193359375,53.61164093017578,55.32319641113281,42.23552703857422,78.72308349609375
2023-04-26,389.1180419921875,53.41941452026367,55.63039016723633,42.345821380615234,78.68482208251953
2023-04-27,396.8646545410156,54.28900146484375,56.34718322753906,42.83298110961914,80.04325103759766
2023-04-28,400.25189208984375,53.858787536621094,56.477508544921875,42.75944137573242,80.64595031738281
2023-05-01,399.8477478027344,53.79471206665039,56.10514831542969,42.777828216552734,80.33982849121094
2023-05-02,395.3537902832031,53.34619140625,56.22616958618164,42.2263298034668,79.36404418945312
2023-05-03,392.6400451660156,53.666561126708984,55.928279876708984,42.309059143066406,79.11531066894531
2023-05-04,389.8589782714844,53.767250061035156,56.37511444091797,42.12522506713867,79.87108612060547
2023-05-05,397.0763244628906,54.4903678894043,57.33393478393555,42.741065979003906,81.28691864013672
2023-05-08,397.1821594238281,54.37137222290039,57.296695709228516,42.7134895324707,81.83220672607422
2023-05-09,395.4404602050781,54.95719909667969,56.76608657836914,42.336631774902344,81.37300872802734
2023-05-10,397.28802490234375,54.68259811401367,56.84056091308594,42.31824493408203,81.2199478149414
2023-05-11,396.5951843261719,54.838199615478516,55.909664154052734,42.14360809326172,79.81366729736328
2023-05-12,396.0755310058594,55.10365295410156,55.174251556396484,42.014923095703125,79.81366729736328
2023-05-15,397.4419860839844,55.43317413330078,56.0586051940918,42.2263298034668,81.94701385498047
2023-05-16,394.7859802246094,55.32332992553711,55.47214126586914,41.88624572753906,82.157470703125
2023-05-17,399.5783386230469,55.69862365722656,56.533363342285156,42.16199493408203,86.94074249267578
2023-05-18,403.42755126953125,55.70778274536133,56.97088623046875,42.18037033081055,88.63402557373047
2023-05-19,402.84051513671875,55.799312591552734,57.76214599609375,42.456119537353516,88.56704711914062
2023-05-22,403.0041809082031,56.04645538330078,58.748897552490234,42.483699798583984,87.74433898925781
2023-05-23,398.4812927246094,55.24095153808594,58.04141616821289,41.74836730957031,86.51980590820312
2023-05-24,395.5943908691406,54.65513229370117,58.04141616821289,41.086570739746094,86.22325134277344
2023-05-25,399.0201721191406,54.96635437011719,57.76214599609375,41.086570739746094,96.5742416381836
2023-05-26,404.1877746582031,55.14942169189453,58.739585876464844,41.55534362792969,98.73629760742188
2023-05-30,404.3417053222656,54.79243087768555,59.05609130859375,41.160099029541016,97.55960083007812
2023-05-31,402.0995788574219,54.31645202636719,58.44170379638672,40.562644958496094,94.31653594970703
2023-06-01,405.9199523925781,55.68031692504883,59.35397720336914,41.13252639770508,94.55571746826172
2023-06-02,411.7900085449219,56.75127029418945,60.6572380065918,41.564537048339844,94.65138244628906
2023-06-05,411.00091552734375,56.549896240234375,60.62930679321289,41.196868896484375,93.79995727539062
2023-06-06,411.8957824707031,57.70323181152344,61.159912109375,41.31636428833008,95.49324035644531
2023-06-07,410.4715881347656,56.22030258178711,60.28487777709961,41.17766189575195,95.94286346435547
2023-06-08,412.95440673828125,56.699554443359375,61.1226921081543,41.69308853149414,95.60803985595703
2023-06-09,413.6953430175781,57.34470748901367,62.07219696044922,41.440059661865234,98.34405517578125
2023-06-12,417.44830322265625,57.70414733886719,62.03496551513672,41.82428741455078,102.41941833496094
2023-06-13,420.2005310058594,58.53363037109375,62.844844818115234,42.133541107177734,102.17069244384766
2023-06-14,420.7009582519531,58.8009033203125,62.25838088989258,42.377197265625,102.7542495727539
2023-06-15,425.9166259765625,58.71795654296875,62.40732192993164,42.89262008666992,101.04234313964844
2023-06-16,424.46588134765625,58.15575408935547,61.88602066040039,42.92073059082031,100.45633697509766
2023-06-20,422.263671875,57.35392379760742,60.67585372924805,42.414676666259766,99.88955688476562
2023-06-21,420.10009765625,58.035945892333984,60.15455627441406,42.35845184326172,97.6416015625
2023-06-22,421.6164855957031,57.55668640136719,60.17316818237305,42.16165542602539,99.07299041748047
2023-06-23,418.4291687011719,56.137351989746094,58.935081481933594,41.52440643310547,97.90099334716797
2023-06-26,416.7195129394531,56.137351989746094,59.48430633544922,41.61811447143555,96.17179107666016
2023-06-27,421.28814697265625,56.349327087402344,60.10800552368164,42.255367279052734,98.06430053710938
2023-06-28,421.5006408691406,56.97604751586914,58.90715026855469,42.33971405029297,96.9499282836914
2023-06-29,423.1619567871094,56.690338134765625,58.3858528137207,42.32096481323242,96.68096160888672
2023-06-30,428.1554870605469,57.04978561401367,59.000240325927734,42.939476013183594,96.9499282836914
2023-07-03,428.6481018066406,57.224891662597656,60.31280517578125,42.92073059082031,99.09219360351562
2023-07-05,428.01068115234375,56.75485610961914,59.63324737548828,42.199134826660156,97.01716613769531
2023-07-06,424.6590270996094,56.008323669433594,58.46963119506836,41.31822967529297,95.49932861328125
2023-07-07,423.5868835449219,56.810150146484375,58.776824951171875,41.655601501464844,96.28707122802734
2023-07-10,424.6590270996094,56.727203369140625,58.851295471191406,41.95548629760742,95.84516143798828
2023-07-11,427.363525390625,56.97604751586914,59.9032096862793,42.42405319213867,97.27656555175781
2023-07-12,430.802001953125,57.37235641479492,61.53227996826172,43.48301696777344,99.81270599365234
2023-07-13,434.2212219238281,58.229488372802734,62.34215545654297,44.19523620605469,101.41699981689453
2023-07-14,433.9508056640625,57.52903366088867,62.53764343261719,44.026546478271484,101.00392150878906
2023-07-17,435.4575500488281,57.55668640136719,62.872772216796875,44.00780487060547,100.66768646240234
2023-07-18,438.69329833984375,58.349300384521484,62.686588287353516,44.148380279541016,99.09219360351562
2023-07-19,439.6688537597656,58.3585205078125,62.48179244995117,43.91409683227539,99.0057373046875
2023-07-20,436.75189208984375,57.58433532714844,61.439186096191406,43.66107177734375,94.01029205322266
2023-07-21,436.75189208984375,57.51982116699219,61.46711349487305,43.91409683227539,93.42430114746094
2023-07-24,438.7029724121094,57.6027717590332,62.64935302734375,43.62358474731445,94.38497161865234
2023-07-25,439.9006042480469,57.67649841308594,63.2078971862793,43.50175476074219,96.37354278564453
2023-07-26,439.96826171875,57.90690994262695,62.863460540771484,43.586097717285156,95.49932861328125
2023-07-27,437.0513000488281,58.376949310302734,61.7370719909668,43.56735610961914,95.44168853759766
2023-07-28,441.3302001953125,58.708744049072266,62.82622528076172,44.10152053833008,96.89228057861328
2023-07-31,442.17041015625,58.450679779052734,62.90069580078125,43.98906326293945,95.24956512451172
2023-08-01,440.9051513671875,57.75944519042969,62.89139175415039,43.454898834228516,94.52906036376953
2023-08-02,434.7718200683594,56.67190933227539,60.95512771606445,42.56461715698242,91.9352798461914
2023-08-03,433.5257873535156,56.39541244506836,60.92719650268555,42.44279479980469,91.24359893798828
2023-08-04,431.5650939941406,56.939186096191406,60.35004425048828,42.56461715698242,92.37718200683594
2023-08-07,435.3320007324219,57.41843795776367,60.18247985839844,42.958213806152344,92.55970764160156
2023-08-08,433.43890380859375,56.911537170410156,59.3632926940918,42.470909118652344,90.77288818359375
2023-08-09,430.5412292480469,56.41384506225586,59.838043212890625,42.611480712890625,90.2829360961914
2023-08-10,430.6957702636719,56.65347671508789,59.44706726074219,42.939476013183594,91.07068634033203
2023-08-11,430.44464111328125,56.561309814453125,58.75820541381836,42.50839614868164,88.37122344970703
2023-08-14,432.8206787109375,56.054405212402344,58.23690414428711,42.45216369628906,89.40874481201172
2023-08-15,427.7789001464844,55.4553337097168,57.724910736083984,41.89925765991211,88.07342529296875
2023-08-16,424.6397399902344,54.764102935791016,56.56128692626953,41.62748718261719,88.16948699951172
2023-08-17,421.4040222167969,54.53369140625,56.61714553833008,41.21514892578125,88.03499603271484
2023-08-18,421.6068115234375,54.671939849853516,56.477508544921875,41.28074645996094,87.5162353515625
2023-08-21,424.3499450683594,54.718017578125,56.85917663574219,41.543155670166016,88.91880798339844
2023-08-22,423.2005310058594,54.98530197143555,56.57990646362305,41.41194152832031,88.61138916015625
2023-08-23,427.9140930175781,55.71339797973633,57.296695709228516,41.711830139160156,90.51349639892578
2023-08-24,421.9835205078125,54.98530197143555,57.259464263916016,41.04646301269531,88.88997650146484
2023-08-25,424.9584655761719,55.27101135253906,57.724910736083984,41.37446594238281,89.43755340576172
2023-08-28,427.6532897949219,55.92537307739258,58.19036102294922,41.852394104003906,90.30215454101562
2023-08-29,433.83489990234375,56.31246566772461,58.972312927246094,42.48965072631836,91.33966064453125
2023-08-30,435.6217956542969,56.21108627319336,58.59064483642578,42.48028564453125,91.05147552490234
2023-08-31,434.9843444824219,56.810150146484375,58.13450622558594,42.01171875,89.8890609741211
2023-09-01,435.795654296875,57.178810119628906,58.841983795166016,41.73994827270508,89.5240249633789
2023-09-05,433.9122314453125,57.20646286010742,58.42308044433594,41.196407318115234,90.87854766845703
2023-09-06,430.9952087402344,57.35392379760742,57.73421859741211,40.99960708618164,88.630615234375
2023-09-07,429.6719665527344,57.35392379760742,57.47357177734375,40.737213134765625,86.50755310058594
2023-09-08,430.3190612792969,56.782508850097656,57.52011489868164,40.830928802490234,86.1136703491211
2023-09-11,433.14910888671875,57.436866760253906,58.44170379638672,41.29011917114258,86.07523345947266
2023-09-12,430.7730407714844,57.42765808105469,57.724910736083984,40.93400955200195,86.92062377929688
2023-09-13,431.27532958984375,57.40000915527344,57.743526458740234,40.69972229003906,87.63152313232422
2023-09-14,434.99395751953125,58.376949310302734,58.49755859375,41.121437072753906,88.3277359008789
2023-09-15,429.75299072265625,58.05437088012695,58.75820541381836,41.093318939208984,86.18401336669922
2023-09-18,430.00506591796875,58.19261932373047,58.87922668457031,40.81218338012695,85.7784423828125
2023-09-19,429.1132507324219,58.47832489013672,58.255523681640625,40.84029769897461,85.14110565185547
2023-09-20,425.1683044433594,57.6949348449707,57.84592819213867,40.85903549194336,84.29132843017578
2023-09-21,418.1409912109375,56.80093765258789,56.31925582885742,40.20304870605469,82.4276351928711
2023-09-22,417.2007141113281,56.95761489868164,56.59852600097656,40.12807846069336,82.69803619384766
2023-09-25,418.9552001953125,56.883888244628906,56.430965423583984,39.75321960449219,83.27739715576172
2023-09-26,412.8001708984375,56.008323669433594,54.64364242553711,39.17219543457031,81.3943862915039
2023-09-27,412.9649658203125,56.247947692871094,54.662261962890625,39.04100036621094,82.50489807128906
2023-09-28,415.359130859375,56.358551025390625,55.174251556396484,39.45333480834961,83.44157409667969
2023-09-29,414.35107421875,55.56593704223633,54.86705780029297,39.584537506103516,83.91474151611328
2023-10-02,414.186279296875,55.0866813659668,54.410919189453125,38.825462341308594,84.63897705078125
2023-10-03,408.6419372558594,54.12816619873047,53.861690521240234,38.42249298095703,82.47592163085938
2023-10-04,411.61767578125,53.5383186340332,53.7592887878418,38.759857177734375,83.692626953125
2023-10-05,411.4625549316406,54.5889892578125,53.97339630126953,38.853572845458984,84.040283203125
2023-10-06,416.3477783203125,54.72724151611328,54.55986022949219,39.43459701538086,86.22264862060547
2023-10-09,419.0133361816406,54.883914947509766,54.429534912109375,39.13471221923828,85.93294525146484
2023-10-10,421.1942443847656,55.602806091308594,54.504005432128906,39.74384689331055,87.4972915649414
2023-10-11,422.9195556640625,55.464561462402344,55.444217681884766,39.940643310546875,88.83955383300781
2023-10-12,420.3412780761719,55.602806091308594,54.950836181640625,39.415855407714844,89.24510955810547
2023-10-13,418.24755859375,54.91157150268555,54.699493408203125,38.853572845458984,87.35243225097656
2023-10-16,422.6482238769531,55.0866813659668,55.006690979003906,39.247169494628906,88.08634185791016
2023-10-17,422.6287536621094,55.1972770690918,54.96015167236328,39.26591491699219,87.87388610839844
2023-10-18,416.9971923828125,54.3309326171875,54.429534912109375,38.52557373046875,86.52198791503906
2023-10-19,413.333251953125,53.93461990356445,53.72205352783203,38.385005950927734,89.71827697753906
2023-10-20,408.25421142578125,53.5751838684082,52.94941329956055,38.0195198059082,88.17323303222656
2023-10-23,407.5466003417969,53.44615173339844,53.163516998291016,38.25380325317383,87.98011016845703
2023-10-24,410.6192626953125,53.78715515136719,53.861690521240234,38.43185806274414,88.49190521240234
2023-10-25,404.72601318359375,53.5751838684082,52.49326705932617,38.12261199951172,84.62931823730469
2023-10-26,399.8795471191406,52.847084045410156,51.357574462890625,37.98203659057617,84.44583129882812
2023-10-27,398.0669860839844,53.28947448730469,50.864200592041016,37.71964645385742,83.0359878540039
2023-10-30,402.82623291015625,53.6857795715332,52.08367919921875,38.31940460205078,83.10359191894531
2023-10-31,405.3560485839844,54.340145111083984,51.15278244018555,38.516204833984375,83.34500885009766
2023-11-01,409.6790466308594,55.27101135253906,52.36294937133789,38.778602600097656,84.78382110595703
2023-11-02,417.53033447265625,56.17422103881836,54.03855895996094,39.725101470947266,87.37174987792969
2023-11-03,421.339599609375,57.14194869995117,55.54661178588867,40.11870574951172,88.63675689697266
2023-11-06,422.308837890625,56.404632568359375,58.348609924316406,39.92190170288086,89.41893005371094
2023-11-07,423.51080322265625,55.888511657714844,57.38978958129883,39.75321960449219,89.2354507446289
2023-11-08,423.8209533691406,54.966861724853516,56.29133224487305,40.04372787475586,88.83955383300781
2023-11-09,420.5157165527344,55.1972770690918,55.732791900634766,40.03436279296875,88.47258758544922
2023-11-10,427.0777587890625,55.73182678222656,56.13307571411133,40.33424377441406,94.09266662597656
2023-11-13,426.6707458496094,55.70417785644531,55.56523132324219,40.43733215332031,93.10770416259766
2023-11-14,434.94842529296875,56.810150146484375,57.61320495605469,41.796173095703125,95.51216125488281
2023-11-15,435.8692321777344,56.38619613647461,58.0321044921875,41.833656311035156,95.40593719482422
2023-11-16,436.40234375,56.579742431640625,58.44170379638672,41.814918518066406,95.15487670898438
2023-11-17,436.94512939453125,57.46451950073242,57.948326110839844,42.35845184326172,96.15914916992188
2023-11-20,440.30859375,57.47373580932617,59.121253967285156,42.56461715698242,96.52608489990234
2023-11-21,439.34893798828125,57.234107971191406,58.534793853759766,42.26473617553711,95.02932739257812
2023-11-22,441.045166015625,57.59355163574219,58.56271743774414,42.33033752441406,95.26109313964844
2023-11-24,441.3165588378906,57.70414733886719,58.01348876953125,42.77079391479492,94.46926879882812
2023-11-27,440.5218505859375,57.65806579589844,58.23690414428711,42.6583366394043,93.87055969238281
2023-11-28,440.95794677734375,57.64884948730469,59.10264205932617,42.67707824707031,94.6141128540039
2023-11-29,440.6478271484375,57.59355163574219,59.000240325927734,42.939476013183594,95.48318481445312
2023-11-30,442.3828430175781,57.70414733886719,58.68373489379883,42.78016662597656,93.96712493896484
2023-12-01,444.9999084472656,58.257137298583984,58.94438552856445,43.09878921508789,95.1645278930664
2023-12-04,442.6639099121094,57.37235641479492,57.76214599609375,42.93010711669922,93.67742919921875
2023-12-05,442.57666015625,57.160377502441406,57.287391662597656,42.976959228515625,93.3684310913086
2023-12-06,440.793212890625,57.75944519042969,56.91503143310547,43.01445007324219,94.48856353759766
